Wall time,Step,Value
1681051058.9019208,582,0.6773947477340698
1681051326.7759266,1165,0.6715738773345947
1681051597.0260804,1748,0.6766176223754883
1681051863.7049592,2331,0.6802324056625366
1681052130.4216328,2914,0.6774870753288269
1681052403.7777002,3497,0.6886148452758789
1681052681.8019166,4080,0.7003800868988037
1681052953.7375603,4663,0.7079418301582336
1681053224.8871152,5246,0.7036972045898438
1681053496.5582817,5829,0.70052170753479
1681053767.6712365,6412,0.6975437998771667
1681054039.7015755,6995,0.6975148916244507
1681054314.3393462,7578,0.6897913217544556
1681054587.0323133,8161,0.6907145977020264
1681054857.7716117,8744,0.68168044090271
1681055130.2203288,9327,0.682076096534729
1681055399.4345243,9910,0.6799887418746948
1681055675.4339468,10493,0.6843175888061523
1681055947.1274629,11076,0.6752051115036011
1681056222.8487625,11659,0.6788922548294067
1681056491.735894,12242,0.6794614195823669
1681056761.7565284,12825,0.6779507994651794
1681057031.1572134,13408,0.679741382598877
1681057297.5528836,13991,0.6798865795135498
1681057570.107628,14574,0.6749938726425171
1681057848.2593656,15157,0.6828720569610596
1681058127.3314576,15740,0.6844258904457092
1681058405.4806848,16323,0.6831978559494019
1681058680.17302,16906,0.6803693175315857
1681058954.5555248,17489,0.6836798191070557
1681059220.8835294,18072,0.6796225309371948
1681059486.0262418,18655,0.6834297180175781
1681059751.5633252,19238,0.6879718899726868
1681060018.5558343,19821,0.6831735372543335
1681060284.8524675,20404,0.6883658170700073
1681060551.9877882,20987,0.684557318687439
1681060817.117238,21570,0.6873964667320251
1681061083.2832346,22153,0.6854007840156555
1681061349.9141932,22736,0.6848519444465637
1681061619.0463364,23319,0.6862940788269043
1681061889.3378844,23902,0.6837840676307678
1681062160.9455364,24485,0.6843053102493286
1681062429.204427,25068,0.6900277137756348
1681062703.056774,25651,0.689186692237854
1681062975.9272718,26234,0.6920290589332581
1681063243.5612516,26817,0.6913249492645264
1681063510.8250682,27400,0.69588303565979
1681063777.982533,27983,0.6910531520843506
1681064044.9496937,28566,0.6937885284423828
1681064311.6239495,29149,0.6981093883514404
1681064578.7513256,29732,0.6908336877822876
1681064843.7510505,30315,0.6898543834686279
1681065109.1073897,30898,0.6865574717521667
1681065374.9622664,31481,0.6916435956954956
1681065655.8759346,32064,0.6838847398757935
1681065920.898654,32647,0.6906976103782654
1681066186.8510144,33230,0.6892128586769104
1681066452.7122104,33813,0.6953363418579102
1681066718.5215175,34396,0.7003982663154602
1681066983.8395438,34979,0.7002031803131104
1681067251.7757657,35562,0.7007650136947632
1681067517.7623153,36145,0.7023952007293701
1681067784.184845,36728,0.7033658027648926
1681068048.9798136,37311,0.7037345767021179
1681068314.2061827,37894,0.7030395269393921
1681068578.3196497,38477,0.713853120803833
1681068843.1554425,39060,0.7122174501419067
1681069108.8588464,39643,0.7147320508956909
1681069374.275956,40226,0.7165563106536865
1681069641.246447,40809,0.7101718783378601
1681069907.8699455,41392,0.7161755561828613
1681070175.7933576,41975,0.711606502532959
1681070441.9105318,42558,0.7134497165679932
1681070707.2130787,43141,0.7202919125556946
1681070972.4980505,43724,0.7200478911399841
1681071239.1115975,44307,0.7103486061096191
1681071505.4341679,44890,0.7164600491523743
1681071772.6063108,45473,0.7191856503486633
1681072038.2190983,46056,0.7150910496711731
1681072305.728876,46639,0.7189571857452393
1681072571.1014085,47222,0.7169383764266968
1681072838.085434,47805,0.7146241664886475
1681073104.8505118,48388,0.7166224122047424
1681073371.8711803,48971,0.711470365524292
1681073640.1313338,49554,0.7172865867614746
1681073907.5842547,50137,0.7168590426445007
1681074174.3209748,50720,0.7199548482894897
1681074444.8902836,51303,0.7219889163970947
1681074722.0925806,51886,0.7206672430038452
1681074994.5100155,52469,0.716944694519043
1681075265.4893632,53052,0.7211356163024902
1681075532.1865265,53635,0.7198866605758667
1681075799.942491,54218,0.7185604572296143
1681076067.6187072,54801,0.7180479764938354
1681076333.6627796,55384,0.7183612585067749
1681076598.1167724,55967,0.7200322151184082
1681076862.4767575,56550,0.7237387299537659
1681077135.0342612,57133,0.7215638160705566
1681077407.91782,57716,0.721645712852478
1681077679.4897783,58299,0.7245228290557861
1681077945.6780348,58882,0.7270646095275879
1681078214.0749784,59465,0.7230262756347656
1681078481.7850454,60048,0.7213093042373657
1681078764.8799233,60631,0.7212489247322083
1681079044.0328336,61214,0.7249746918678284
1681079310.6557558,61797,0.7185170650482178
1681079577.612827,62380,0.7180619835853577
1681079844.3256707,62963,0.7210837602615356
1681080111.3108294,63546,0.7194299697875977
1681080377.1762192,64129,0.7185892462730408
1681080643.2905145,64712,0.7149701118469238
1681080909.5009336,65295,0.7238160371780396
1681081176.005626,65878,0.7250178456306458
1681081443.8521657,66461,0.7273373603820801
1681081710.8201268,67044,0.7186938524246216
1681081976.4338074,67627,0.7184827923774719
1681082240.6177378,68210,0.7238467931747437
1681082508.69176,68793,0.7216559648513794
1681082773.801894,69376,0.7193763256072998
1681083043.658944,69959,0.7238188982009888
1681083311.6510231,70542,0.7206639051437378
1681083578.2395728,71125,0.7199867963790894
1681083845.2056174,71708,0.7223336100578308
1681084110.4930372,72291,0.7212474346160889
1681084376.330663,72874,0.7185819149017334
1681084642.5823157,73457,0.7194523215293884
1681084909.6798532,74040,0.7243273258209229
1681085177.317156,74623,0.7227102518081665
1681085444.7427645,75206,0.7202306985855103
1681085711.51374,75789,0.7224440574645996
1681085979.0268142,76372,0.7217989563941956
1681086246.6232545,76955,0.7234346866607666
1681086513.3551757,77538,0.7216495275497437
1681086781.6768036,78121,0.7220891714096069
