Wall time,Step,Value
1680810469.3060493,582,0.5484365224838257
1680810929.7449896,1165,0.6255608201026917
1680811391.3120253,1748,0.6393237113952637
1680811859.7953775,2331,0.6277059316635132
1680812322.8474512,2914,0.6381003260612488
1680812806.2403677,3497,0.6539807319641113
1680813278.1205819,4080,0.6541638374328613
1680813753.6809988,4663,0.6507411003112793
1680814234.6882768,5246,0.6428043246269226
1680814713.887862,5829,0.6504082083702087
1680815189.3879938,6412,0.6546031832695007
1680815661.0740376,6995,0.6660418510437012
1680816144.059872,7578,0.6594345569610596
1680816652.1163642,8161,0.6539556980133057
1680817117.717439,8744,0.6684347987174988
1680817602.926272,9327,0.6736342906951904
1680818081.8521535,9910,0.6672241687774658
1680818556.3487434,10493,0.673438549041748
1680819030.0496457,11076,0.6841530799865723
1680819504.972811,11659,0.6786431074142456
1680819981.16064,12242,0.6786749362945557
1680820452.2587953,12825,0.6741824150085449
1680820920.7519279,13408,0.6771430969238281
1680821388.0188515,13991,0.6763296127319336
1680821854.115847,14574,0.6814208030700684
1680822323.487253,15157,0.6762160062789917
1680823261.8651633,16323,0.675925612449646
1680823735.6647267,16906,0.6771985292434692
1680824206.816415,17489,0.671623706817627
1680824673.5293303,18072,0.6767390966415405
1680825139.4792717,18655,0.6701793670654297
1680825603.9496138,19238,0.6725424528121948
1680826072.7192085,19821,0.6681580543518066
1680826540.9407892,20404,0.6771402955055237
1680827010.1513512,20987,0.676114559173584
1680827952.5344143,22153,0.6753012537956238
1680828422.2731547,22736,0.6914697885513306
1680828897.3472466,23319,0.6889099478721619
1680829366.5242515,23902,0.6693822145462036
1680829834.9124246,24485,0.6711490750312805
1680830303.6393304,25068,0.6796112060546875
1680830773.8451788,25651,0.6788495779037476
1680831240.1990962,26234,0.673648476600647
1680831706.6639247,26817,0.6824151873588562
1680832173.6684713,27400,0.6832426190376282
1680832640.425943,27983,0.6795917749404907
1680833165.6243377,28566,0.6813839077949524
1680833723.1092753,29149,0.6724738478660583
1680834278.3872,29732,0.6898598670959473
1680834837.283343,30315,0.6844953894615173
1680835391.7267597,30898,0.6802339553833008
1680835940.99917,31481,0.690879225730896
1680836489.1262653,32064,0.6882411241531372
1680837040.7315042,32647,0.6866744756698608
1680837584.2254276,33230,0.6844660639762878
1680838127.9401512,33813,0.6896322965621948
1680838668.6869013,34396,0.6848079562187195
1680839215.447794,34979,0.6888453960418701
1680839686.7442718,35562,0.6762457489967346
1680840155.2796736,36145,0.6795186996459961
1680840620.9875603,36728,0.680326521396637
1680841087.0575197,37311,0.6862480640411377
1680841553.2844107,37894,0.67915940284729
1680842016.2182322,38477,0.6731300950050354
1680842482.5516026,39060,0.6782559156417847
1680842950.9358966,39643,0.6849427223205566
1680843419.0362844,40226,0.6851046085357666
1680843886.8622444,40809,0.6849627494812012
1680844356.990387,41392,0.6825355291366577
1680844825.5794613,41975,0.6760346293449402
1680845295.1444113,42558,0.6829656362533569
1680845765.3470185,43141,0.6851760149002075
1680846234.5105555,43724,0.6799482107162476
1680846705.4741056,44307,0.689769983291626
1680847173.2538934,44890,0.6940873861312866
1680847640.0873857,45473,0.692406415939331
1680848107.610928,46056,0.6875472068786621
1680848577.7997193,46639,0.6948763728141785
1680849050.8444085,47222,0.6840299963951111
1680849529.607775,47805,0.6902905702590942
1680850007.7856848,48388,0.6865403652191162
1680850474.6985667,48971,0.6896546483039856
1680850943.6923194,49554,0.6830743551254272
1680851413.2010899,50137,0.6895357370376587
1680851881.9531653,50720,0.6938139796257019
1680852352.3151307,51303,0.6900830268859863
1680852819.5880466,51886,0.6855296492576599
1680853287.9283278,52469,0.690930962562561
1680853755.75684,53052,0.6894565224647522
1680854221.6785223,53635,0.6938560009002686
1680854688.3161466,54218,0.6876944899559021
1680855155.6031485,54801,0.6988927721977234
1680855623.0764475,55384,0.7052466869354248
1680856091.9296079,55967,0.694240927696228
1680856560.1637406,56550,0.6994143724441528
1680857028.0543451,57133,0.697276771068573
1680857496.162527,57716,0.6977707147598267
1680857965.7946546,58299,0.6950372457504272
1680858433.3793633,58882,0.6966671943664551
1680858900.5447583,59465,0.7013610601425171
1680859365.9129932,60048,0.697274923324585
1680859834.9920807,60631,0.7026007175445557
1680860306.2200625,61214,0.6934953331947327
1680860774.2435203,61797,0.7036190629005432
1680861241.789747,62380,0.6961547136306763
1680861709.2859335,62963,0.7009748816490173
1680862178.4633605,63546,0.7026438117027283
1680862646.3987625,64129,0.6984742283821106
1680863113.444351,64712,0.7004498243331909
1680863580.761247,65295,0.7051087617874146
1680864047.5305204,65878,0.6999527215957642
1680864510.8495767,66461,0.699847400188446
1680864977.58091,67044,0.7031748294830322
1680865444.878353,67627,0.7005305290222168
1680865913.60766,68210,0.6983688473701477
1680866379.5596263,68793,0.696151077747345
1680866846.4176927,69376,0.7014087438583374
1680867314.3748648,69959,0.7028247714042664
1680867785.2511842,70542,0.6962051391601562
1680868256.883159,71125,0.7010360956192017
1680868727.2629573,71708,0.7043182849884033
1680869198.6051936,72291,0.7031121253967285
1680869667.0973823,72874,0.7047969102859497
1680870136.134174,73457,0.7030426859855652
1680870607.894833,74040,0.7034445405006409
1680871080.8757703,74623,0.701054036617279
1680871550.3308227,75206,0.6997196674346924
1680872017.7516756,75789,0.7033788561820984
1680872485.6387737,76372,0.7027703523635864
1680872954.8503044,76955,0.7003381848335266
1680873422.6441176,77538,0.7027789354324341
1680873891.8339539,78121,0.7006614804267883
1680874365.091083,78704,0.7008266448974609
1680874835.736731,79287,0.7044631242752075
1680875304.9375548,79870,0.7066057324409485
1680875772.7337728,80453,0.7030578255653381
1680876239.1325243,81036,0.7026309967041016
1680876705.9436579,81619,0.7069931626319885
1680877172.3295066,82202,0.7055038213729858
1680877640.3638487,82785,0.7024568319320679
1680878108.3297088,83368,0.7021887302398682
1680878575.1971624,83951,0.7024604678153992
1680879042.1432703,84534,0.7050009369850159
1680879509.2537143,85117,0.7021104693412781
1680879975.98347,85700,0.7044739723205566
1680880442.8537745,86283,0.7021231651306152
1680880909.5102484,86866,0.7028372287750244
1680881376.6071334,87449,0.7028372287750244
