Wall time,Step,Value
1680977453.7324736,582,0.6942169666290283
1680977740.2659395,1165,0.6915521621704102
1680978028.0457158,1748,0.6956057548522949
1680978311.025753,2331,0.7016779184341431
1680978593.4169466,2914,0.7032095193862915
1680978870.4531,3497,0.7071135640144348
1680979162.8122227,4080,0.7112267017364502
1680979440.9084363,4663,0.710679292678833
1680979717.3659306,5246,0.7245557904243469
1680979997.4277382,5829,0.7290881872177124
1680980280.5068805,6412,0.7123103141784668
1680980563.080654,6995,0.715557336807251
1680980847.0468907,7578,0.715408980846405
1680981130.3484993,8161,0.7237920761108398
1680981413.5603545,8744,0.71943598985672
1680981697.1470816,9327,0.7159042358398438
1680981978.6409955,9910,0.7224547266960144
1680982259.71187,10493,0.7176961302757263
1680982541.4015915,11076,0.7197955846786499
1680982827.4881117,11659,0.7273772954940796
1680983113.7899892,12242,0.7119300365447998
1680983415.254984,12825,0.7286912202835083
1680983716.263663,13408,0.7261160612106323
1680984020.5148296,13991,0.7265720963478088
1680984334.0425975,14574,0.7310618162155151
1680984636.5743709,15157,0.733811616897583
1680984933.7774236,15740,0.7311280965805054
1680985239.418928,16323,0.7445665001869202
1680985548.8346982,16906,0.7363854050636292
1680985853.9023712,17489,0.7390925288200378
1680986160.634279,18072,0.7452278137207031
1680986462.7483518,18655,0.7417866587638855
1680986757.4430637,19238,0.7378042936325073
1680987056.2373784,19821,0.7490710616111755
1680987346.261504,20404,0.7436912655830383
1680987638.645326,20987,0.7459195852279663
1680987930.628969,21570,0.7398826479911804
1680988226.5660298,22153,0.7343671321868896
1680988513.824419,22736,0.7448809742927551
1680988806.5070567,23319,0.74213045835495
1680989097.9715643,23902,0.745061993598938
1680989383.1013894,24485,0.7395302057266235
1680989673.3144715,25068,0.7378758788108826
1680989961.3971782,25651,0.7446014881134033
1680990246.2670848,26234,0.7403168678283691
1680990530.7936196,26817,0.7483721971511841
1680990814.1701162,27400,0.737809956073761
1680991101.10816,27983,0.7407462000846863
1680991387.3133204,28566,0.7383480072021484
1680991667.0218272,29149,0.7473398447036743
1680991952.9185333,29732,0.7501186728477478
1680992238.8558576,30315,0.750526487827301
1680992526.5949128,30898,0.7513800859451294
1680992815.847566,31481,0.7452576756477356
1680993103.2231817,32064,0.7514486312866211
1680993383.6529229,32647,0.744317889213562
1680993668.2095602,33230,0.7530667781829834
1680993953.1352074,33813,0.7547135353088379
1680994238.392322,34396,0.7546186447143555
1680994524.7676723,34979,0.7458041906356812
1680994819.501721,35562,0.7501869201660156
1680995109.153173,36145,0.7573899030685425
1680995389.3570697,36728,0.7486662268638611
1680995672.5690153,37311,0.7426878809928894
1680995953.2557962,37894,0.7560166120529175
1680996233.5139716,38477,0.758129894733429
1680996515.2416978,39060,0.744126558303833
1680996792.7843306,39643,0.749783992767334
1680997087.9018865,40226,0.7562410235404968
1680997378.2990248,40809,0.7486047148704529
1680997665.8825767,41392,0.7573009133338928
1680997945.5413911,41975,0.7553167343139648
1680998237.0655198,42558,0.758334755897522
1680998523.2678225,43141,0.7546186447143555
1680998807.6369648,43724,0.7525089979171753
1680999088.6468794,44307,0.753510594367981
1680999368.7121205,44890,0.7529075145721436
1680999649.2941952,45473,0.7465997338294983
1680999930.365726,46056,0.7478002309799194
1681000215.2551675,46639,0.754144549369812
1681000504.467269,47222,0.7553662061691284
1681000787.4595246,47805,0.7523159384727478
1681001067.5024447,48388,0.7501688003540039
1681001350.0186477,48971,0.7560835480690002
1681001630.4398208,49554,0.7471036314964294
1681001911.6003072,50137,0.7554396390914917
1681002199.2586706,50720,0.7392388582229614
1681002493.170432,51303,0.7508389353752136
1681002786.927194,51886,0.754243016242981
1681003080.9692736,52469,0.7417623996734619
1681003363.0188916,53052,0.7540228366851807
1681003644.0480604,53635,0.7461477518081665
1681003924.922762,54218,0.7365484237670898
1681004206.7884796,54801,0.7393918037414551
1681004487.9730968,55384,0.744288444519043
1681004775.3790665,55967,0.7491421103477478
1681005065.2448373,56550,0.7492401599884033
1681005347.3646946,57133,0.7460136413574219
1681005632.4881506,57716,0.7464442849159241
1681005919.6203148,58299,0.744133472442627
1681006203.206648,58882,0.7428042888641357
1681006487.0554469,59465,0.7518109083175659
1681006774.1694775,60048,0.7370474338531494
1681007058.4232705,60631,0.7375764846801758
1681007346.6345804,61214,0.7415615916252136
1681007637.7664673,61797,0.7387721538543701
1681007920.9841013,62380,0.7456192374229431
1681008203.4343767,62963,0.7447376251220703
1681008496.1331391,63546,0.7369410991668701
1681008786.3025692,64129,0.7388672828674316
1681009068.5802512,64712,0.7405187487602234
1681009351.082603,65295,0.7418653964996338
1681009632.9702866,65878,0.7442570924758911
1681009920.641001,66461,0.7445560693740845
1681010205.5670478,67044,0.7408904433250427
1681010488.5841243,67627,0.7395591735839844
1681010770.0783346,68210,0.7343262434005737
1681011054.1397746,68793,0.7353599667549133
1681011338.235069,69376,0.7447339296340942
1681011624.2586806,69959,0.738694429397583
1681011919.9694123,70542,0.7401621341705322
1681012212.6453598,71125,0.7391578555107117
1681012502.6785607,71708,0.7486428618431091
1681012787.1236722,72291,0.735715389251709
1681013069.7947044,72874,0.7387046813964844
1681013348.7425203,73457,0.7405321598052979
1681013627.2169418,74040,0.7389256954193115
1681013906.5661714,74623,0.7343508005142212
1681014192.8444467,75206,0.7355291247367859
1681014477.6661177,75789,0.7392838597297668
1681014764.9594865,76372,0.7398137450218201
1681015060.4645877,76955,0.737697184085846
1681015348.2351422,77538,0.7329374551773071
1681015630.565922,78121,0.7411686182022095
1681015911.603466,78704,0.7417222261428833
