Wall time,Step,Value
1680716393.9090033,99,8.31292724609375
1680716420.734536,299,8.3203125
1680716427.4545577,349,8.3203125
1680716434.1980677,399,8.3203125
1680716447.6565812,499,8.3203125
1680716454.4170916,549,8.3203125
1680716485.881277,599,8.3203125
1680716519.644881,849,8.3203125
1680716526.3873878,899,8.3203125
1680716533.1438985,949,8.3203125
1680716539.8589027,999,8.3203125
1680716560.0599902,1149,8.3203125
1680716591.4070797,1199,8.3203125
1680716598.2361104,1249,8.3203125
1680716604.900623,1299,8.3203125
1680716618.3386233,1399,8.3203125
1680716631.8426425,1499,8.3203125
1680716638.4966426,1549,8.3203125
1680716645.3351545,1599,8.3203125
1680716652.1062074,1649,8.3203125
1680716696.98317,1799,8.3203125
1680716710.524679,1899,8.3203125
1680716717.3272116,1949,8.3203125
1680716724.077718,1999,8.3203125
1680716730.7822273,2049,8.3203125
1680716744.3287437,2149,8.3203125
1680716751.1072528,2199,8.3203125
1680716757.8117788,2249,8.3203125
1680716809.5113552,2449,8.3203125
1680716816.3558671,2499,8.3203125
1680716823.1463752,2549,8.3203125
1680716829.843885,2599,8.3203125
1680716843.3083963,2699,8.3203125
1680716908.3995678,2999,8.3203125
1680716915.1496332,3049,8.3203125
1680716921.995144,3099,8.3203125
1680716928.669144,3149,8.3203125
1680716935.3876555,3199,8.3203125
1680716942.1541674,3249,8.3203125
1680716955.760213,3349,8.3203125
1680716962.4987304,3399,8.3203125
1680717001.125362,3499,8.3203125
1680717014.642382,3599,8.3203125
1680717034.7922795,3749,8.3203125
1680717041.568788,3799,8.3203125
1680717048.433296,3849,8.3203125
1680717068.6658702,3999,8.3203125
1680717075.8553836,4049,8.3203125
1680717131.4252696,4249,8.3203125
1680717138.3323362,4299,8.3203125
1680717145.1483364,4349,8.3203125
1680717151.998062,4399,8.3203125
1680717158.7855763,4449,8.3203125
1680717172.5060813,4549,8.3203125
1680717186.0698826,4649,8.3203125
1680717217.954419,4699,8.3203125
1680717224.8139355,4749,8.3203125
1680717231.761448,4799,8.3203125
1680717245.3699589,4899,8.3203125
1680717252.3864717,4949,8.3203125
1680717259.3539858,4999,8.3203125
1680717273.505012,5099,8.3203125
1680717280.3740098,5149,8.3203125
1680717319.5517519,5249,8.3203125
1680717326.3347533,5299,8.3203125
1680717346.8202899,5449,8.3203125
1680717353.5722895,5499,8.32037353515625
1680717360.3538053,5549,8.3203125
1680717367.2053137,5599,8.3203125
1680717374.020849,5649,8.3203125
1680717380.8518503,5699,8.3203125
1680717387.641118,5749,8.3203125
1680717394.5136254,5799,8.3203125
1680717433.3262498,5899,8.32025146484375
1680717440.2457652,5949,8.320068359375
1680717447.062274,5999,8.3203125
1680717453.8007817,6049,8.3201904296875
1680717467.51184,6149,8.320068359375
1680717474.313942,6199,8.3201904296875
1680717494.7406135,6349,8.3187255859375
1680717501.508908,6399,8.31781005859375
1680717547.3764813,6549,8.3155517578125
1680717561.074983,6649,8.31591796875
1680717567.92916,6699,8.3160400390625
1680717574.700234,6749,8.31561279296875
1680717581.6357434,6799,8.315673828125
1680717588.4227433,6849,8.3153076171875
1680717595.321592,6899,8.3109130859375
1680717602.1041102,6949,8.30743408203125
1680717640.9971614,7049,8.28314208984375
1680717661.5094674,7199,7.825286865234375
1680717675.2039776,7299,7.354705810546875
1680717695.6985388,7449,6.5096435546875
1680717709.366114,7549,6.40045166015625
1680717741.7806566,7599,6.380645751953125
1680717748.6181703,7649,6.330230712890625
1680717755.3786805,7699,6.24700927734375
1680717762.2391977,7749,6.30230712890625
1680717769.083193,7799,6.391357421875
1680717775.9127014,7849,6.3590087890625
1680717782.735212,7899,6.389068603515625
1680717789.5787208,7949,6.36578369140625
1680717796.4397209,7999,6.338165283203125
1680717810.0218022,8099,6.423675537109375
1680717848.9324143,8199,6.40740966796875
1680717862.629262,8299,6.414215087890625
1680717869.4537704,8349,6.42376708984375
1680717876.1447725,8399,6.72503662109375
1680717883.0150802,8449,6.374542236328125
1680717889.920601,8499,5.97064208984375
1680717910.3126276,8649,5.88427734375
1680717949.8165402,8749,5.777252197265625
1680717977.1638968,8949,5.894805908203125
1680717997.7165515,9099,5.819183349609375
1680718004.444555,9149,5.455291748046875
1680718018.1623485,9249,5.54876708984375
1680718024.9824054,9299,5.564788818359375
1680718057.308945,9349,5.36126708984375
1680718064.1278276,9399,5.296966552734375
1680718070.970215,9449,5.197967529296875
1680718077.7267253,9499,5.076080322265625
1680718084.5967283,9549,5.25
1680718091.4077911,9599,5.35150146484375
1680718125.6876173,9849,5.121063232421875
1680718171.7467532,9999,5.149200439453125
1680718185.4230607,10099,5.11285400390625
1680718192.2795792,10149,5.088836669921875
1680718199.1098757,10199,4.8719482421875
1680718205.8873878,10249,5.034576416015625
1680718212.756386,10299,5.062774658203125
1680718219.541293,10349,4.9522705078125
1680718233.2291372,10449,5.1399993896484375
1680718272.3667603,10549,4.9761962890625
1680718286.0175786,10649,4.9080810546875
1680718292.8185787,10699,5.05364990234375
1680718299.641419,10749,4.7270050048828125
1680718320.1082747,10899,4.841400146484375
1680718333.750141,10999,4.781829833984375
1680718386.553587,11199,4.971038818359375
1680718393.3765728,11249,4.659881591796875
1680718400.1256707,11299,4.554473876953125
1680718406.87019,11349,4.53875732421875
1680718420.492238,11449,4.531768798828125
1680718427.2905922,11499,4.460205078125
1680718447.7201645,11649,4.3433837890625
1680718479.900061,11699,4.4071197509765625
1680718486.8325849,11749,4.43133544921875
1680718507.2983863,11899,4.4300537109375
