Wall time,Step,Value
1680745024.7856224,99,1.985715627670288
1680745042.6655593,299,1.696030855178833
1680745047.1730692,349,1.6142433881759644
1680745051.6870701,399,1.541359305381775
1680745060.730308,499,1.4088729619979858
1680745065.3728178,549,1.3690301179885864
1680745098.6689558,599,1.2928916215896606
1680745121.325498,849,1.0088688135147095
1680745125.9244983,899,0.9744831919670105
1680745130.5794759,949,0.9474717974662781
1680745135.0794756,999,0.923584520816803
1680745148.8824005,1149,0.859140932559967
1680745182.2826445,1199,0.8276317715644836
1680745186.8576438,1249,0.8240683078765869
1680745191.2569723,1299,0.7988967895507812
1680745200.376486,1399,0.7814260125160217
1680745209.4766128,1499,0.7567546963691711
1680745214.0916154,1549,0.7385305762290955
1680745218.6181273,1599,0.732180655002594
1680745223.0761285,1649,0.7323018312454224
1680745265.4638233,1799,0.7153794169425964
1680745274.4456687,1899,0.6998432874679565
1680745278.9376693,1949,0.6916547417640686
1680745283.4360223,1999,0.698567807674408
1680745287.9130223,2049,0.6991598606109619
1680745297.1585438,2149,0.6821600794792175
1680745301.7286906,2199,0.6907954216003418
1680745306.2226903,2249,0.695330798625946
1680745353.0062969,2449,0.6881991028785706
1680745357.5992987,2499,0.6743376851081848
1680745362.0108187,2549,0.679758608341217
1680745366.530817,2599,0.684465765953064
1680745375.5627048,2699,0.6790565252304077
1680745431.671168,2999,0.6767268776893616
1680745436.3534966,3049,0.6628499031066895
1680745440.831499,3099,0.6669802665710449
1680745445.2860198,3149,0.6689220070838928
1680745449.8090193,3199,0.6626711487770081
1680745454.321012,3249,0.6650933027267456
1680745463.3398185,3349,0.6798722147941589
1680745467.9278183,3399,0.6589289903640747
1680745505.8248441,3499,0.6622056365013123
1680745514.9258852,3599,0.6713537573814392
1680745529.1253898,3749,0.654403805732727
1680745533.6044676,3799,0.6577818393707275
1680745538.1364708,3849,0.6535595059394836
1680745551.6570725,3999,0.6568701267242432
1680745556.2370725,4049,0.65556401014328
1680745603.5525875,4249,0.6633021235466003
1680745608.1479292,4299,0.6520007252693176
1680745612.6689138,4349,0.6507247090339661
1680745617.1834252,4399,0.6529091596603394
1680745621.7794254,4449,0.649024486541748
1680745630.7951255,4549,0.6489973664283752
1680745639.9106379,4649,0.6481924057006836
1680745673.306305,4699,0.6435809135437012
1680745677.8018186,4749,0.6410122513771057
1680745682.5028179,4799,0.6430919170379639
1680745691.4643261,4899,0.6395781636238098
1680745695.9678347,4949,0.6334041357040405
1680745700.461835,4999,0.6320189237594604
1680745709.6813476,5099,0.6436136960983276
1680745714.305436,5149,0.6454351544380188
1680745752.2708948,5249,0.6447217464447021
1680745756.8418932,5299,0.6382846832275391
1680745770.5747173,5449,0.6390771269798279
1680745775.0537198,5499,0.6339260339736938
1680745779.617227,5549,0.6367717385292053
1680745784.0922272,5599,0.6363045573234558
1680745788.622744,5649,0.6350504755973816
1680745793.1657455,5699,0.6361525654792786
1680745797.7322505,5749,0.6364782452583313
1680745802.2332494,5799,0.6749873161315918
1680745839.994081,5899,0.641421914100647
1680745844.502603,5949,0.6280397176742554
1680745849.0616033,5999,0.6383323073387146
1680745853.5061183,6049,0.628207802772522
1680745862.5937374,6149,0.630480170249939
