Wall time,Step,Value
1680942586.8670356,99,0.012370161712169647
1680942607.7781007,299,0.01407572627067566
1680942613.0606344,349,0.01558983325958252
1680942618.2467387,399,0.015519707463681698
1680942628.7268455,499,0.0150111373513937
1680942633.9468458,549,0.017329376190900803
1680942664.3779469,599,0.016421571373939514
1680942690.4661062,849,0.016316108405590057
1680942695.6701035,899,0.014690199866890907
1680942700.9141989,949,0.017047010362148285
1680942706.124197,999,0.017334794625639915
1680942721.7808125,1149,0.017579834908246994
1680942752.2017722,1199,0.016379330307245255
1680942757.4443061,1249,0.0166718028485775
1680942762.6183627,1299,0.017080269753932953
1680942773.1254716,1399,0.016756299883127213
1680942783.556997,1499,0.01679718866944313
1680942788.7429972,1549,0.016703583300113678
1680942793.9963758,1599,0.016817759722471237
1680942799.2889066,1649,0.016364634037017822
1680942840.0053713,1799,0.017878293991088867
1680942850.5665627,1899,0.017311371862888336
1680942855.844696,1949,0.016980163753032684
1680942860.957698,1999,0.016855627298355103
1680942866.185241,2049,0.016428565606474876
1680942876.6800401,2149,0.017105810344219208
1680942881.8643868,2199,0.017317134886980057
1680942887.1523867,2249,0.017080560326576233
1680942933.3060026,2449,0.016180481761693954
1680942938.5245419,2499,0.017869867384433746
1680942943.7126834,2549,0.0177693460136652
1680942949.0546837,2599,0.01733468659222126
1680942959.4856284,2699,0.017808537930250168
1680943015.9250698,2999,0.018809184432029724
1680943021.1640744,3049,0.018813854083418846
1680943026.3406124,3099,0.016988057643175125
1680943031.5696132,3149,0.018102899193763733
1680943036.7965133,3199,0.017600279301404953
1680943041.997515,3249,0.017573602497577667
1680943052.4023328,3349,0.017060160636901855
1680943057.6703334,3399,0.01893836259841919
1680943093.2712297,3499,0.017814213410019875
1680943103.8797607,3599,0.015424507670104504
1680943119.6531696,3749,0.020538583397865295
1680943124.9627001,3799,0.019468888640403748
1680943130.2036974,3849,0.019133901223540306
1680943145.9427578,3999,0.0178578719496727
1680943151.1803172,4049,0.01951211504638195
1680943197.3513596,4249,0.019284190610051155
1680943202.6473582,4299,0.018169917166233063
1680943207.8708894,4349,0.018437398597598076
1680943213.0898921,4399,0.019482608884572983
1680943218.3900247,4449,0.018354054540395737
1680943228.819564,4549,0.0178927481174469
1680943239.3199546,4649,0.020284302532672882
1680943269.989742,4699,0.01895126700401306
1680943275.2677429,4749,0.01778757944703102
1680943280.4969025,4799,0.019726373255252838
1680943290.921359,4899,0.015475502237677574
1680943296.2018948,4949,0.020210711285471916
1680943301.393895,4999,0.01741609536111355
1680943312.1880865,5099,0.01614558696746826
1680943317.4798033,5149,0.01737823337316513
1680943353.2176442,5249,0.018728524446487427
1680943358.5311537,5299,0.018377240747213364
1680943374.1273575,5449,0.016877684742212296
1680943379.3929138,5499,0.018986228853464127
1680943384.5949137,5549,0.017355194315314293
1680943389.8773172,5599,0.017035845667123795
1680943395.1262515,5649,0.016050413250923157
1680943400.347251,5699,0.017063546925783157
1680943405.6008003,5749,0.016049830242991447
1680943410.8148022,5799,0.0161152221262455
1680943446.3795364,5899,0.017741434276103973
1680943451.5660949,5949,0.01704910770058632
1680943456.898095,5999,0.016896992921829224
1680943462.1456327,6049,0.013346360996365547
1680943472.6061683,6149,0.017218831926584244
1680943477.8073516,6199,0.017259089276194572
1680943493.443886,6349,0.016862744465470314
1680943498.6740985,6399,0.016480758786201477
1680943539.6813452,6549,0.012423970736563206
1680943550.1785285,6649,0.014359849505126476
1680943555.4745266,6699,0.018678274005651474
1680943560.6860719,6749,0.01425190456211567
1680943565.9100683,6799,0.012707031331956387
1680943571.2214386,6849,0.013651604764163494
1680943576.4379735,6899,0.018056873232126236
1680943581.612974,6949,0.020767265930771828
1680943617.3116226,7049,0.017033273354172707
1680943633.037049,7199,0.016524529084563255
1680943643.5078084,7299,0.016634073108434677
