Wall time,Step,Value
1680896264.7126052,99,0.01159248873591423
1680896292.600272,299,0.0116835106164217
1680896299.5050101,349,0.011100023984909058
1680896306.3719478,399,0.01132041122764349
1680896320.3529124,499,0.0115155428647995
1680896327.302799,549,0.011651018634438515
1680896359.6587799,599,0.012096911668777466
1680896394.2587876,849,0.012124406173825264
1680896401.128471,899,0.011861830949783325
1680896408.1588194,949,0.012737033888697624
1680896415.1433408,999,0.011982016265392303
1680896435.890138,1149,0.013040157034993172
1680896468.506214,1199,0.012440234422683716
1680896475.4353156,1249,0.012047449126839638
1680896482.374917,1299,0.012428578920662403
1680896496.1975348,1399,0.012012312188744545
1680896510.1976829,1499,0.013270112685859203
1680896517.1635482,1549,0.011677538976073265
1680896524.0659955,1599,0.012662041932344437
1680896531.1296153,1649,0.012457911856472492
1680896577.1388407,1799,0.012804446741938591
1680896591.0563712,1899,0.012767700478434563
1680896597.8593798,1949,0.011960882693529129
1680896604.7821856,1999,0.012686803005635738
1680896611.6811728,2049,0.01255145762115717
1680896625.5584443,2149,0.012728587724268436
1680896632.475276,2199,0.012768968008458614
1680896639.3948834,2249,0.012612145394086838
1680896692.3727942,2449,0.013222204521298409
1680896699.2931662,2499,0.013546988368034363
1680896706.176968,2549,0.013326399028301239
1680896713.1806502,2599,0.012384031899273396
1680896727.0461032,2699,0.01210896484553814
1680896794.0252304,2999,0.01299469918012619
1680896801.059016,3049,0.013779232278466225
1680896807.9981902,3099,0.013258090242743492
1680896814.8822894,3149,0.013485463336110115
1680896821.832317,3199,0.013305526226758957
1680896828.9013393,3249,0.013722669333219528
1680896842.8373384,3349,0.014056850224733353
1680896849.7039587,3399,0.013834165409207344
1680896889.348633,3499,0.013772740960121155
1680896903.1353981,3599,0.012980499304831028
1680896924.0436542,3749,0.013513338752090931
1680896930.9156177,3799,0.013358836993575096
1680896937.7934725,3849,0.013717642053961754
1680896958.7508285,3999,0.012949609197676182
1680896965.6057222,4049,0.013251913711428642
1680897018.88041,4249,0.013128023594617844
1680897025.8296583,4299,0.013291479088366032
1680897032.7170694,4349,0.012815292924642563
1680897039.679343,4399,0.014180069789290428
1680897046.579092,4449,0.013752293772995472
1680897060.346245,4549,0.013077517040073872
1680897074.266766,4649,0.013439124450087547
1680897106.6478765,4699,0.01374523714184761
1680897113.5711453,4749,0.012795577757060528
1680897120.4431758,4799,0.012340006418526173
1680897134.5127733,4899,0.013452590443193913
1680897141.3986573,4949,0.013942483812570572
1680897148.2975159,4999,0.014252708293497562
1680897162.3188207,5099,0.013653715141117573
1680897169.2227695,5149,0.014394148252904415
1680897208.4398682,5249,0.013832181692123413
1680897215.2980766,5299,0.013672543689608574
1680897236.3243058,5449,0.014298435300588608
1680897243.229553,5499,0.013399106450378895
1680897250.2675362,5549,0.013784809038043022
