Wall time,Step,Value
1680732326.2156873,99,0.014390801079571247
1680732346.1773703,299,0.01874290034174919
1680732351.2273734,349,0.01950213871896267
1680732356.185295,399,0.01942438632249832
1680732366.268771,499,0.01890728995203972
1680732371.2467701,549,0.019454631954431534
1680732401.422852,599,0.020206939429044724
1680732426.3083203,849,0.019638825207948685
1680732431.2638285,899,0.021610641852021217
1680732436.2168941,949,0.01892710104584694
1680732441.291896,999,0.021475762128829956
1680732456.2099125,1149,0.02218431606888771
1680732485.896446,1199,0.021664902567863464
1680732490.844955,1249,0.022698279470205307
1680732495.9319532,1299,0.023010510951280594
1680732505.8650327,1399,0.021555205807089806
1680732515.8895454,1499,0.02237490564584732
1680732520.9090552,1549,0.022556059062480927
1680732525.7940552,1599,0.021531052887439728
1680732530.7895663,1649,0.023032857105135918
1680732570.5145655,1799,0.022690486162900925
1680732580.4280767,1899,0.02372170053422451
1680732585.4552343,1949,0.023516565561294556
1680732590.4427595,1999,0.023600418120622635
1680732595.4917595,2049,0.019940458238124847
1680732605.4418118,2149,0.024085581302642822
1680732610.4797816,2199,0.02360820583999157
1680732615.4297802,2249,0.023739147931337357
1680732659.9942932,2449,0.02359173260629177
1680732664.9773676,2499,0.023300014436244965
1680732669.9973679,2549,0.024720102548599243
1680732674.9468865,2599,0.02416134998202324
1680732684.9374018,2699,0.025056108832359314
1680732739.8075013,2999,0.023747537285089493
1680732744.7835743,3049,0.024594321846961975
1680732749.790584,3099,0.024121763184666634
1680732754.752092,3149,0.025460565462708473
1680732759.7610855,3199,0.02528936043381691
1680732764.7071626,3249,0.02467915788292885
1680732774.5706704,3349,0.0255977064371109
1680732779.63167,3399,0.02314079739153385
1680732814.434006,3499,0.024602049961686134
1680732824.3970678,3599,0.024503283202648163
1680732839.3198988,3749,0.02553955465555191
1680732844.2824147,3799,0.02518891729414463
1680732849.2724082,3849,0.025841617956757545
1680732864.2251835,3999,0.02562684193253517
1680732869.1371813,4049,0.025035157799720764
1680732914.2227407,4249,0.024519342929124832
1680732919.2470825,4299,0.02606085129082203
1680732924.2160783,4349,0.02601313218474388
1680732929.113603,4399,0.026486927643418312
1680732934.0531163,4449,0.026382161304354668
1680732943.979626,4549,0.02688882127404213
1680732954.0561361,4649,0.024900592863559723
1680732983.9827025,4699,0.026731275022029877
1680732988.9072115,4749,0.025782566517591476
1680732993.9432142,4799,0.025032106786966324
1680733003.9197197,4899,0.026111792773008347
1680733008.9127843,4949,0.02642522193491459
