Wall time,Step,Value
1680745024.7856224,99,0.006066205911338329
1680745042.6655593,299,0.006091140676289797
1680745047.1730692,349,0.006323360837996006
1680745051.6870701,399,0.0062852296978235245
1680745060.730308,499,0.006222261115908623
1680745065.3728178,549,0.006350821815431118
1680745098.6679537,599,0.006179968360811472
1680745121.325498,849,0.006218259688466787
1680745125.9244983,899,0.006347256246954203
1680745130.5794759,949,0.0059572127647697926
1680745135.0794756,999,0.006061926018446684
1680745148.8824005,1149,0.006144404411315918
1680745182.2826445,1199,0.006234193220734596
1680745186.8576438,1249,0.00629546819254756
1680745191.2569723,1299,0.006187389139086008
1680745200.376486,1399,0.0062936232425272465
1680745209.475612,1499,0.0064764064736664295
1680745214.0916154,1549,0.006198888178914785
1680745218.6181273,1599,0.006185336969792843
1680745223.0761285,1649,0.006488696206361055
1680745265.4638233,1799,0.006518770009279251
1680745274.4446707,1899,0.006508307531476021
1680745278.9376693,1949,0.006589938420802355
1680745283.4360223,1999,0.006622157990932465
1680745287.9130223,2049,0.006732880137860775
1680745297.1585438,2149,0.006627810653299093
1680745301.7286906,2199,0.006716194096952677
1680745306.2226903,2249,0.0067735956981778145
1680745353.0062969,2449,0.006841100286692381
1680745357.5992987,2499,0.006623170338571072
1680745362.0108187,2549,0.0068908268585801125
1680745366.530817,2599,0.007171818986535072
1680745375.5627048,2699,0.00706745870411396
1680745431.671168,2999,0.007164486683905125
1680745436.3534966,3049,0.007053064182400703
1680745440.831499,3099,0.007236211560666561
1680745445.28502,3149,0.0071420916356146336
1680745449.8090193,3199,0.006940753199160099
1680745454.321012,3249,0.007216960191726685
1680745463.3398185,3349,0.007228015456348658
1680745467.9278183,3399,0.007246270775794983
1680745505.8248441,3499,0.0072692581452429295
1680745514.9258852,3599,0.007336277049034834
1680745529.1253898,3749,0.007442295551300049
1680745533.6044676,3799,0.007490013260394335
1680745538.1364708,3849,0.007374139502644539
1680745551.6570725,3999,0.007247631903737783
1680745556.2370725,4049,0.007511558476835489
1680745603.5525875,4249,0.007836882956326008
1680745608.1479292,4299,0.007533933501690626
