Wall time,Step,Value
1680810469.3060493,582,0.5283833146095276
1680810929.74399,1165,0.6210242509841919
1680811391.3120253,1748,0.6273816823959351
1680811859.7953775,2331,0.6192692518234253
1680812322.8474512,2914,0.6253114938735962
1680812806.2393682,3497,0.6389577388763428
1680813278.1205819,4080,0.6352927684783936
1680813753.6809988,4663,0.6315582990646362
1680814234.6882768,5246,0.6268618702888489
1680814713.887862,5829,0.6338648796081543
1680815189.3879938,6412,0.6390542984008789
1680815661.0740376,6995,0.6483930349349976
1680816144.059872,7578,0.6448525190353394
1680816652.1163642,8161,0.6383221745491028
1680817117.717439,8744,0.6574134826660156
1680817602.926272,9327,0.6578929424285889
1680818081.8521535,9910,0.652795135974884
1680818556.3487434,10493,0.6608037948608398
1680819030.0496457,11076,0.6739469766616821
1680819504.972811,11659,0.6653397083282471
1680819981.16064,12242,0.6653732061386108
1680820452.2587953,12825,0.6607211828231812
1680820920.7519279,13408,0.662945032119751
1680821388.0188515,13991,0.6603956818580627
1680821854.115847,14574,0.6687968373298645
1680822323.487253,15157,0.6611958146095276
1680823261.8651633,16323,0.6585816144943237
1680823735.6647267,16906,0.6618762016296387
1680824206.816415,17489,0.6556344032287598
1680824673.5293303,18072,0.6635841131210327
1680825139.4792717,18655,0.65418541431427
1680825603.9496138,19238,0.6564043760299683
1680826072.7192085,19821,0.654923677444458
1680826540.9407892,20404,0.6592530012130737
1680827010.1513512,20987,0.6622732877731323
1680827952.5344143,22153,0.6591128706932068
1680828422.2731547,22736,0.6769829392433167
1680828897.3472466,23319,0.6748480796813965
1680829366.5242515,23902,0.6518459320068359
1680829834.9124246,24485,0.6570429801940918
1680830303.6393304,25068,0.6635102033615112
1680830773.8441782,25651,0.6593490839004517
1680831240.1990962,26234,0.6571530699729919
1680831706.6639247,26817,0.6708346605300903
1680832173.6684713,27400,0.6696652173995972
1680832640.425943,27983,0.6630501747131348
1680833165.6243377,28566,0.6656528115272522
1680833723.1092753,29149,0.6576833724975586
1680834278.3861918,29732,0.6722366809844971
1680834837.283343,30315,0.6671097874641418
1680835391.7267597,30898,0.6659075021743774
1680835940.99917,31481,0.6764666438102722
1680836489.1262653,32064,0.6726886034011841
1680837040.7315042,32647,0.6712607145309448
1680837584.2254276,33230,0.6700842380523682
1680838127.9401512,33813,0.6802688241004944
1680838668.6869013,34396,0.6719685196876526
1680839215.447794,34979,0.6751415729522705
1680839686.7442718,35562,0.6640156507492065
1680840155.2796736,36145,0.668449342250824
1680840620.9875603,36728,0.6675707101821899
1680841087.0575197,37311,0.672960638999939
1680841553.2844107,37894,0.6660596132278442
1680842016.2182322,38477,0.6558542251586914
1680842482.5516026,39060,0.6680905222892761
1680842950.9358966,39643,0.6703026294708252
1680843419.0362844,40226,0.6694648265838623
1680843886.8622444,40809,0.6735975742340088
1680844356.990387,41392,0.6680231094360352
1680844825.5794613,41975,0.6659132242202759
1680845295.1444113,42558,0.668868899345398
1680845765.3470185,43141,0.6701943874359131
1680846234.5105555,43724,0.6666769981384277
1680846705.4741056,44307,0.6719684600830078
1680847173.2538934,44890,0.676200270652771
1680847640.0873857,45473,0.675714910030365
1680848107.610928,46056,0.6712496876716614
