Wall time,Step,Value
1680912455.5095038,582,0.645541787147522
1680912651.647321,1165,0.6568334102630615
1680912846.6884615,1748,0.648350179195404
1680913041.0707374,2331,0.6314781904220581
1680913235.6518993,2914,0.5940884947776794
1680913430.93253,3497,0.5599413514137268
1680913625.1788204,4080,0.5545292496681213
1680913819.6264956,4663,0.555177628993988
1680914013.9330893,5246,0.5595383644104004
1680914209.0684407,5829,0.5703299641609192
1680914405.334706,6412,0.5739561319351196
1680914601.1391127,6995,0.5835779905319214
1680914803.0834675,7578,0.5885936617851257
1680914998.4481413,8161,0.5932127237319946
1680915195.8738286,8744,0.603387713432312
1680915392.2751865,9327,0.6111834049224854
1680915587.007217,9910,0.6147785186767578
1680915780.6269772,10493,0.6165584325790405
1680915973.6455247,11076,0.6212484240531921
1680916167.3224034,11659,0.6369593739509583
1680916361.0997143,12242,0.6393944025039673
1680916554.6024194,12825,0.6480326652526855
1680916749.7252986,13408,0.6484852433204651
1680916943.7398684,13991,0.658031702041626
1680917141.0674977,14574,0.6581888794898987
1680917340.8247247,15157,0.6599633693695068
1680917540.2225306,15740,0.6644597053527832
1680917740.0748212,16323,0.675891637802124
1680917935.470807,16906,0.6746634840965271
1680918131.4794683,17489,0.6785346269607544
1680918329.701474,18072,0.676077663898468
1680918526.7145858,18655,0.6865030527114868
1680918724.2475054,19238,0.6755799651145935
1680918920.2857125,19821,0.6834105253219604
1680919114.626579,20404,0.6841908693313599
1680919309.8915508,20987,0.6811408996582031
1680919506.4512303,21570,0.6877846717834473
1680919702.3129683,22153,0.6892564296722412
1680919898.5869637,22736,0.6921952962875366
1680920096.250959,23319,0.7001439332962036
1680920293.0310478,23902,0.6935539841651917
1680920489.3665988,24485,0.6958549618721008
1680920686.1806643,25068,0.7035239934921265
1680920883.0180037,25651,0.6972416639328003
1680921078.2720418,26234,0.7014564275741577
1680921276.453059,26817,0.7050879597663879
1680921472.3105183,27400,0.7013919353485107
1680921667.7124083,27983,0.7091264724731445
1680921862.848134,28566,0.7100998163223267
1680922058.2745292,29149,0.7052664756774902
1680922252.7138586,29732,0.7030283212661743
1680922447.4011946,30315,0.7027356624603271
1680922641.319081,30898,0.7100561261177063
1680922836.7012458,31481,0.7076466083526611
1680923031.1958866,32064,0.700386643409729
1680923226.202973,32647,0.7071987390518188
1680923422.1893928,33230,0.7037050724029541
1680923617.7603886,33813,0.7092990279197693
1680923813.0073702,34396,0.7121123671531677
1680924007.8312163,34979,0.7094103097915649
1680924202.8134158,35562,0.7017472386360168
1680924399.477223,36145,0.7041845917701721
1680924594.9654348,36728,0.7051398754119873
1680924789.4985707,37311,0.7066721320152283
1680924984.022661,37894,0.7100598216056824
1680925178.150215,38477,0.7086844444274902
1680925376.3281002,39060,0.7097850441932678
1680925571.6570559,39643,0.7110253572463989
1680925767.7219212,40226,0.7093987464904785
1680925963.93617,40809,0.7070184946060181
1680926160.5130372,41392,0.7075247168540955
1680926356.0623438,41975,0.7156939506530762
1680926552.0115335,42558,0.718835711479187
1680926748.9922535,43141,0.7085964679718018
1680926944.4741948,43724,0.7205733060836792
1680927141.0032554,44307,0.7163421511650085
1680927335.367226,44890,0.7056317925453186
1680927530.055499,45473,0.7069038152694702
1680927734.5531957,46056,0.7140849232673645
1680927939.302971,46639,0.7148582935333252
1680928144.9760005,47222,0.7118804454803467
1680928350.7397451,47805,0.7141975164413452
1680928556.3067505,48388,0.7111028432846069
1680928762.5651524,48971,0.7185908555984497
1680928968.7695792,49554,0.7102875709533691
1680929175.4187467,50137,0.7192813158035278
1680929382.10338,50720,0.7186087965965271
1680929589.1335673,51303,0.7165528535842896
1680929795.4730046,51886,0.7136063575744629
1680930002.777863,52469,0.7154330611228943
1680930210.4815629,53052,0.7140263319015503
1680930417.6085908,53635,0.7136470079421997
1680930624.259014,54218,0.7210880517959595
1680930830.6467276,54801,0.7171046733856201
1680931038.7962003,55384,0.7208626866340637
1680931246.7719707,55967,0.718447744846344
1680931454.3446808,56550,0.7141464352607727
1680931662.4694197,57133,0.7172321081161499
1680931869.8735828,57716,0.7191348075866699
1680932078.1983411,58299,0.7184243202209473
1680932285.3023412,58882,0.7176811099052429
1680932493.3592074,59465,0.7192577719688416
1680932700.8883305,60048,0.7215343713760376
1680932907.2241774,60631,0.7154303789138794
1680933112.9422653,61214,0.7168904542922974
1680933319.0828328,61797,0.7169461250305176
1680933525.2176995,62380,0.7188279628753662
1680933732.0744543,62963,0.7203459739685059
1680933938.991359,63546,0.7191187143325806
1680934145.4243665,64129,0.7219595909118652
1680934351.6740055,64712,0.7219876646995544
1680934559.200708,65295,0.720518946647644
1680934767.2280068,65878,0.7149268388748169
1680934975.0384269,66461,0.7153478860855103
1680935182.4749963,67044,0.7178274989128113
1680935389.599826,67627,0.7188506126403809
1680935595.7623494,68210,0.7171602249145508
1680935802.9590013,68793,0.7124539017677307
1680936010.632908,69376,0.7161635160446167
1680936217.1114829,69959,0.7228255271911621
1680936424.8702679,70542,0.7164466381072998
1680936631.7552006,71125,0.7166450023651123
1680936838.7128074,71708,0.7211747765541077
1680937045.0998952,72291,0.716676652431488
1680937252.6389692,72874,0.7139289975166321
1680937459.079868,73457,0.7198184728622437
1680937665.6391451,74040,0.7184066772460938
1680937872.3000846,74623,0.7199820280075073
1680938079.1619344,75206,0.7214664220809937
1680938287.1787405,75789,0.716828465461731
1680938494.1209087,76372,0.7159720659255981
1680938699.0264056,76955,0.7209334969520569
1680938903.2475812,77538,0.7215966582298279
1680939108.3227339,78121,0.7178858518600464
1680939313.3807628,78704,0.7158253192901611
